id,easting,northing,lat,lon,ws10,ws25,ws45
2946,175500,39500,50.20754676,-5.153700658,4.9,5.7,6.3
2947,176500,39500,50.20792613,-5.139706585,5.1,5.8,6.4
2948,177500,39500,50.20830382,-5.125712214,4.8,5.6,6.3
2949,178500,39500,50.20867982,-5.111717546,4.7,5.5,6.2
2950,179500,39500,50.20905414,-5.097722582,5.3,5.9,6.6
2951,180500,39500,50.20942677,-5.083727323,5.5,6.2,6.8
2952,181500,39500,50.20979773,-5.069731772,5.6,6.2,6.9
2953,182500,39500,50.21016699,-5.055735928,5.5,6.2,6.8
2954,183500,39500,50.21053458,-5.041739794,5.3,6,6.7
2955,184500,39500,50.21090048,-5.027743371,5.5,6.1,6.8
2956,185500,39500,50.2112647,-5.013746661,6,6.6,7.2
2957,186500,39500,50.21162723,-4.999749663,5.8,6.4,7
2958,187500,39500,50.21198808,-4.985752381,5.5,6.2,6.9
2959,188500,39500,50.21234724,-4.971754814,5.8,6.5,7.1
2960,189500,39500,50.21270472,-4.957756965,6.2,6.8,7.3
2961,190500,39500,50.21306051,-4.943758835,6.3,6.9,7.5
2962,191500,39500,50.21341462,-4.929760424,6.7,7.3,7.8
2963,192500,39500,50.21376705,-4.915761736,7.2,7.7,8.1
2964,193500,39500,50.21411779,-4.90176277,5.9,6.7,7.4
2965,194500,39500,50.21446684,-4.887763528,4.9,5.8,6.6
2966,199500,39500,50.21618685,-4.817763225,5.8,6.6,7.2
2967,200500,39500,50.21652579,-4.803762355,6.2,6.9,7.4
2968,143500,38500,50.18554185,-5.600669604,4.9,5.7,6.5
2969,144500,38500,50.1859749,-5.586688386,5.4,6.2,7
2970,145500,38500,50.18640628,-5.572706828,6,6.9,7.6
2971,146500,38500,50.18683597,-5.558724931,7.6,8.2,8.7
2972,147500,38500,50.18726399,-5.544742696,8.1,8.6,8.9
2973,148500,38500,50.18769032,-5.530760124,7.7,8.2,8.7
2974,149500,38500,50.18811498,-5.516777218,7.1,7.8,8.3
2975,150500,38500,50.18853795,-5.502793978,7.1,7.7,8.2
2976,151500,38500,50.18895924,-5.488810406,7.3,7.8,8.3
2977,152500,38500,50.18937886,-5.474826502,6.4,7,7.7
2978,153500,38500,50.18979679,-5.460842269,5.8,6.4,7
2979,154500,38500,50.19021304,-5.446857707,5.4,6.1,6.7
2980,155500,38500,50.19062761,-5.432872818,5.6,6.2,6.8
2981,156500,38500,50.1910405,-5.418887604,5.5,6.2,6.8
2982,157500,38500,50.19145171,-5.404902064,5,5.8,6.5
2983,158500,38500,50.19186124,-5.390916202,5.4,6.1,6.8
2984,159500,38500,50.19226908,-5.376930018,5.9,6.6,7.2
2985,160500,38500,50.19267525,-5.362943513,6.1,6.8,7.3
2986,161500,38500,50.19307973,-5.348956689,5.9,6.5,7.1
2987,162500,38500,50.19348253,-5.334969546,5.6,6.3,7
2988,163500,38500,50.19388365,-5.320982088,5.2,5.9,6.7
2989,164500,38500,50.19428309,-5.306994314,5.5,6.2,7
2990,165500,38500,50.19468084,-5.293006226,6.4,7,7.6
2991,166500,38500,50.19507692,-5.279017825,6.6,7.2,7.9
2992,167500,38500,50.19547131,-5.265029113,6.7,7.4,8
2993,168500,38500,50.19586402,-5.251040091,7.6,8.1,8.6
2994,169500,38500,50.19625505,-5.23705076,7.9,8.3,8.7
2995,170500,38500,50.19664439,-5.223061121,7.1,7.7,8.3
2996,171500,38500,50.19703206,-5.209071177,6.2,6.9,7.6
2997,172500,38500,50.19741804,-5.195080928,6,6.6,7.3
2998,173500,38500,50.19780234,-5.181090375,5.7,6.4,7
2999,174500,38500,50.19818495,-5.16709952,5.1,5.8,6.5
3000,175500,38500,50.19856588,-5.153108365,4.7,5.5,6.2
3001,176500,38500,50.19894513,-5.13911691,4.8,5.6,6.3
3002,177500,38500,50.1993227,-5.125125156,4.7,5.5,6.3
3003,178500,38500,50.19969858,-5.111133106,5.2,5.9,6.5
3004,179500,38500,50.20007279,-5.09714076,5.2,5.9,6.5
3005,180500,38500,50.2004453,-5.08314812,4.9,5.7,6.5
3006,181500,38500,50.20081614,-5.069155187,5.2,5.9,6.6
3007,182500,38500,50.20118529,-5.055161963,5.2,5.9,6.6
3008,183500,38500,50.20155276,-5.041168448,5.2,5.9,6.7
3009,184500,38500,50.20191854,-5.027174644,5.9,6.5,7.1
3010,185500,38500,50.20228264,-5.013180552,6.3,6.9,7.4
3011,186500,38500,50.20264506,-4.999186174,5.9,6.6,7.2
3012,187500,38500,50.20300579,-4.985191512,6.1,6.7,7.3
3013,188500,38500,50.20336484,-4.971196565,6.4,6.9,7.5
3014,189500,38500,50.20372221,-4.957201336,6,6.6,7.2
3015,190500,38500,50.20407789,-4.943205826,6,6.7,7.3
3016,191500,38500,50.20443189,-4.929210037,7,7.5,8
3017,192500,38500,50.2047842,-4.915213968,6.3,7,7.6
3018,193500,38500,50.20513483,-4.901217623,4.9,5.8,6.6
3019,142500,37500,50.17613048,-5.613972263,5.2,6,6.8
3020,143500,37500,50.17656508,-5.599993996,6.1,6.8,7.6
3021,144500,37500,50.17699799,-5.586015387,6.9,7.6,8.2
3022,145500,37500,50.17742923,-5.572036439,7.7,8.3,8.8
3023,146500,37500,50.17785879,-5.558057152,8.6,9,9.3
3024,147500,37500,50.17828667,-5.544077527,8.2,8.8,9.1
3025,148500,37500,50.17871287,-5.530097566,6.9,7.6,8.3
3026,149500,37500,50.17913739,-5.516117271,6.9,7.6,8.2
3027,150500,37500,50.17956023,-5.502136642,7.4,7.9,8.4
3028,151500,37500,50.17998139,-5.48815568,6.8,7.5,8.1
3029,152500,37500,50.18040087,-5.474174388,6.7,7.2,7.8
3030,153500,37500,50.18081867,-5.460192767,5.9,6.6,7.2
3031,154500,37500,50.18123479,-5.446210817,5.5,6.1,6.8
3032,155500,37500,50.18164923,-5.43222854,5.1,5.8,6.5
3033,156500,37500,50.18206199,-5.418245937,5.3,6,6.7
3034,157500,37500,50.18247307,-5.404263011,5.4,6.2,6.8
3035,158500,37500,50.18288246,-5.390279761,5.5,6.2,6.9
3036,159500,37500,50.18329018,-5.376296189,5.8,6.5,7.1
3037,160500,37500,50.18369622,-5.362312298,6.1,6.7,7.3
3038,161500,37500,50.18410057,-5.348328087,6.1,6.7,7.3
3039,162500,37500,50.18450325,-5.334343558,5.7,6.4,7
3040,163500,37500,50.18490424,-5.320358713,5.3,6,6.8
3041,164500,37500,50.18530355,-5.306373553,5.2,6,6.8
3042,165500,37500,50.18570118,-5.292388079,6.1,6.8,7.5
3043,166500,37500,50.18609713,-5.278402293,7.1,7.6,8.2
3044,167500,37500,50.1864914,-5.264416195,7.6,8.1,8.5
3045,168500,37500,50.18688398,-5.250429788,7.7,8.2,8.6
3046,169500,37500,50.18727489,-5.236443072,7.1,7.7,8.3
3047,170500,37500,50.18766411,-5.222456049,6.4,7.1,7.8
3048,171500,37500,50.18805165,-5.20846872,6.1,6.8,7.5
3049,172500,37500,50.18843751,-5.194481086,6.1,6.7,7.3
3050,173500,37500,50.18882168,-5.180493149,6,6.6,7.2
3051,174500,37500,50.18920418,-5.16650491,5.7,6.3,7
3052,175500,37500,50.18958499,-5.152516371,4.8,5.7,6.5
3053,176500,37500,50.18996412,-5.138527532,4.7,5.6,6.4
3054,177500,37500,50.19034157,-5.124538395,5.4,6,6.7
3055,178500,37500,50.19071733,-5.110548961,5.8,6.4,6.9
3056,179500,37500,50.19109141,-5.096559233,5.6,6.2,6.8
3057,180500,37500,50.19146381,-5.08256921,5.5,6.1,6.8
3058,181500,37500,50.19183453,-5.068578894,4.8,5.6,6.4
3059,182500,37500,50.19220357,-5.054588287,4.6,5.5,6.2
3060,183500,37500,50.19257092,-5.04059739,5.1,5.8,6.5
3061,184500,37500,50.19293659,-5.026606204,6.1,6.7,7.3
3062,185500,37500,50.19330057,-5.01261473,6,6.6,7.2
3063,186500,37500,50.19366287,-4.998622971,6,6.7,7.3
3064,187500,37500,50.19402349,-4.984630926,6.4,7,7.5
3065,188500,37500,50.19438243,-4.970638599,6,6.6,7.2
3066,189500,37500,50.19473968,-4.956645988,5.5,6,6.7
3067,191500,37500,50.19544914,-4.928659927,6.2,6.9,7.4
3068,192500,37500,50.19580134,-4.914666478,5.8,6.5,7.1
3069,139500,36500,50.16584037,-5.655219305,4.6,5.5,6.2
3070,140500,36500,50.16627987,-5.641244677,4.2,5.3,6
3071,141500,36500,50.16671769,-5.627269704,5.5,6.3,7.1
3072,142500,36500,50.16715382,-5.613294388,7.1,7.8,8.3
3073,143500,36500,50.16758828,-5.599318729,7.5,8.1,8.6
3074,144500,36500,50.16802106,-5.585342729,8,8.5,8.9
3075,145500,36500,50.16845217,-5.571366389,8.2,8.7,9.1
3076,146500,36500,50.16888159,-5.55738971,8.2,8.8,9.1
3077,147500,36500,50.16930933,-5.543412695,7.9,8.5,8.9
3078,148500,36500,50.1697354,-5.529435343,6.6,7.4,8.1
3079,149500,36500,50.17015979,-5.515457657,6.6,7.3,7.9
3080,150500,36500,50.17058249,-5.501479637,7.2,7.7,8.2
3081,151500,36500,50.17100352,-5.487501286,6.8,7.4,8
3082,152500,36500,50.17142287,-5.473522604,6,6.8,7.4
3083,153500,36500,50.17184053,-5.459543593,5.3,6.1,6.8
3084,154500,36500,50.17225652,-5.445564253,5,5.8,6.5
3085,155500,36500,50.17267083,-5.431584587,5.2,5.9,6.5
3086,156500,36500,50.17308346,-5.417604596,5.6,6.3,7
3087,157500,36500,50.1734944,-5.40362428,6.1,6.7,7.3
3088,158500,36500,50.17390367,-5.389643642,5.8,6.5,7.1
3089,159500,36500,50.17431126,-5.375662682,5.5,6.3,6.9
3090,160500,36500,50.17471717,-5.361681402,5.7,6.4,7
3091,161500,36500,50.17512139,-5.347699803,5.7,6.4,7
3092,162500,36500,50.17552394,-5.333717886,5.8,6.4,7.1
3093,163500,36500,50.17592481,-5.319735654,5.9,6.5,7.2
3094,164500,36500,50.17632399,-5.305753106,6,6.6,7.3
3095,165500,36500,50.1767215,-5.291770245,6.5,7.2,7.8
3096,166500,36500,50.17711732,-5.277787072,7.5,8,8.4
3097,167500,36500,50.17751146,-5.263803587,7.6,8.1,8.5
3098,168500,36500,50.17790392,-5.249819793,7.2,7.8,8.3
3099,169500,36500,50.1782947,-5.235835691,7.2,7.8,8.3
3100,170500,36500,50.1786838,-5.221851282,6.5,7.1,7.8
3101,171500,36500,50.17907122,-5.207866567,6.1,6.8,7.5
3102,172500,36500,50.17945696,-5.193881547,5.9,6.6,7.3
3103,173500,36500,50.17984101,-5.179896225,5.7,6.4,7.1
3104,174500,36500,50.18022339,-5.165910601,6.1,6.7,7.4
3105,175500,36500,50.18060408,-5.151924676,6.2,6.8,7.4
3106,176500,36500,50.18098309,-5.137938452,6.1,6.7,7.3
3107,177500,36500,50.18136041,-5.12395193,6.1,6.6,7.2
3108,178500,36500,50.18173606,-5.109965112,5.7,6.3,6.9
3109,179500,36500,50.18211002,-5.095977999,5.3,6,6.6
3110,180500,36500,50.18248231,-5.081990592,5.4,6.1,6.7
3111,181500,36500,50.18285291,-5.068002892,5.4,6,6.7
3112,182500,36500,50.18322182,-5.054014901,,,
3113,184500,36500,50.18395461,-5.026038051,5.6,6.3,6.9
3114,185500,36500,50.18431848,-5.012049195,6.1,6.7,7.3
3115,186500,36500,50.18468067,-4.998060052,6.2,6.8,7.4
3116,187500,36500,50.18504118,-4.984070625,6,6.6,7.3
3117,188500,36500,50.1854,-4.970080914,5.3,6.1,6.8
3118,137500,35500,50.15598037,-5.682476957,5.9,6.6,7.3
3119,138500,35500,50.15642308,-5.668505629,6,6.7,7.4
3120,139500,35500,50.15686411,-5.654533953,6,6.8,7.4
3121,140500,35500,50.15730347,-5.640561932,6,6.8,7.6
3122,141500,35500,50.15774115,-5.626589565,7.6,8.2,8.6
3123,142500,35500,50.15817715,-5.612616855,8.4,8.9,9.2
3124,143500,35500,50.15861147,-5.598643803,8.3,8.7,9.1
3125,144500,35500,50.15904412,-5.58467041,7.9,8.4,8.9
3126,145500,35500,50.15947508,-5.570696677,7.2,7.9,8.5
3127,146500,35500,50.15990437,-5.556722606,7,7.7,8.3
3128,147500,35500,50.16033198,-5.542748198,7.6,8.2,8.6
3129,148500,35500,50.16075791,-5.528773454,7.6,8.2,8.6
3130,149500,35500,50.16118216,-5.514798376,6.6,7.3,8
3131,150500,35500,50.16160473,-5.500822965,6.4,7.1,7.7
3132,151500,35500,50.16202562,-5.486847222,6.7,7.3,7.8
3133,152500,35500,50.16244484,-5.472871149,6.2,6.8,7.5
3134,153500,35500,50.16286237,-5.458894747,5.4,6.1,6.8
3135,154500,35500,50.16327823,-5.444918016,4.9,5.7,6.4
3136,155500,35500,50.16369241,-5.43094096,5.5,6.1,6.8
3137,156500,35500,50.16410491,-5.416963578,6,6.7,7.3
3138,157500,35500,50.16451572,-5.402985872,6.3,6.9,7.5
3139,158500,35500,50.16492486,-5.389007844,6.2,6.8,7.4
3140,159500,35500,50.16533232,-5.375029494,5.6,6.3,7
3141,160500,35500,50.1657381,-5.361050824,5.5,6.2,6.9
3142,161500,35500,50.1661422,-5.347071836,5.7,6.3,6.9
3143,162500,35500,50.16654462,-5.333092531,5.7,6.4,7
3144,163500,35500,50.16694536,-5.319112909,5.7,6.4,7.1
3145,164500,35500,50.16734441,-5.305132973,6.3,6.9,7.6
3146,165500,35500,50.16774179,-5.291152723,7.2,7.7,8.2
3147,166500,35500,50.16813749,-5.277172162,7.5,8,8.4
3148,167500,35500,50.16853151,-5.263191289,6.5,7.2,7.9
3149,168500,35500,50.16892385,-5.249210107,6.4,7.1,7.8
3150,169500,35500,50.1693145,-5.235228617,7,7.6,8.1
3151,170500,35500,50.16970348,-5.22124682,6.9,7.5,8
3152,171500,35500,50.17009077,-5.207264718,6.5,7.1,7.7
3153,172500,35500,50.17047639,-5.193282312,6.1,6.8,7.5
3154,173500,35500,50.17086032,-5.179299602,6.1,6.8,7.5
3155,174500,35500,50.17124257,-5.165316591,6.7,7.3,7.9
3156,175500,35500,50.17162314,-5.15133328,7.2,7.7,8.1
3157,176500,35500,50.17200203,-5.13734967,6.6,7.2,7.7
3158,177500,35500,50.17237924,-5.123365762,5.6,6.2,6.9
3159,178500,35500,50.17275477,-5.109381558,5.2,5.8,6.6
3160,179500,35500,50.17312862,-5.095397059,5.3,5.9,6.6
3161,180500,35500,50.17350078,-5.081412267,5.4,6.1,6.7
3162,181500,35500,50.17387126,-5.067427182,5.6,6.3,6.9
3163,182500,35500,50.17424006,-5.053441806,5.1,5.8,6.5
3164,184500,35500,50.17497262,-5.025470186,5.6,6.2,6.9
3165,185500,35500,50.17533638,-5.011483945,6.4,6.9,7.5
3166,186500,35500,50.17569845,-4.997497418,6,6.7,7.3
3167,187500,35500,50.17605884,-4.983510606,5.7,6.4,7.1
3168,188500,35500,50.17641755,-4.969523512,5.8,6.2,6.7
3169,136500,34500,50.14656012,-5.695755118,6.2,6.9,7.5
3170,137500,34500,50.14700436,-5.681786743,6.9,7.6,8.2
3171,138500,34500,50.14744694,-5.667818019,7.1,7.8,8.4
3172,139500,34500,50.14788783,-5.653848948,7.5,8.1,8.6
3173,140500,34500,50.14832705,-5.639879531,7.7,8.3,8.8
3174,141500,34500,50.14876459,-5.62590977,7.9,8.4,8.8
3175,142500,34500,50.14920045,-5.611939665,7.8,8.4,8.9
3176,143500,34500,50.14963464,-5.597969218,8,8.5,8.9
3177,144500,34500,50.15006715,-5.583998431,7,7.7,8.2
3178,145500,34500,50.15049797,-5.570027304,6.2,7,7.7
3179,146500,34500,50.15092713,-5.556055839,6,6.8,7.6
3180,147500,34500,50.1513546,-5.542084037,6.6,7.4,8
3181,148500,34500,50.15178039,-5.5281119,7.7,8.2,8.5
3182,149500,34500,50.15220451,-5.514139429,7,7.6,8.1
3183,150500,34500,50.15262695,-5.500166625,6,6.7,7.4
3184,151500,34500,50.15304771,-5.486193489,6.1,6.7,7.4
3185,152500,34500,50.15346679,-5.472220023,6,6.6,7.3
3186,153500,34500,50.1538842,-5.458246229,5.7,6.3,6.9
3187,154500,34500,50.15429992,-5.444272106,5.2,6,6.6
3188,155500,34500,50.15471397,-5.430297658,5.5,6.2,6.9
3189,156500,34500,50.15512633,-5.416322884,6,6.6,7.2
3190,157500,34500,50.15553702,-5.402347787,6.1,6.8,7.3
3191,158500,34500,50.15594603,-5.388372367,6.3,6.9,7.4
3192,159500,34500,50.15635336,-5.374396626,6,6.7,7.2
3193,160500,34500,50.15675901,-5.360420566,5.9,6.5,7.1
3194,161500,34500,50.15716298,-5.346444187,5.6,6.2,6.9
3195,162500,34500,50.15756527,-5.332467491,5.4,6.1,6.8
3196,163500,34500,50.15796589,-5.318490479,5.5,6.2,7
3197,164500,34500,50.15836482,-5.304513153,6.2,6.9,7.6
3198,165500,34500,50.15876207,-5.290535514,7,7.6,8.1
3199,166500,34500,50.15915764,-5.276557562,7,7.6,8.2
3200,167500,34500,50.15955154,-5.2625793,6.3,7,7.7
3201,168500,34500,50.15994375,-5.248600729,5.9,6.7,7.4
3202,169500,34500,50.16033428,-5.23462185,6.3,7,7.7
3203,170500,34500,50.16072314,-5.220642665,6.7,7.3,7.9
3204,171500,34500,50.16111031,-5.206663174,6.6,7.2,7.9
3205,172500,34500,50.1614958,-5.192683379,6.8,7.4,8
3206,173500,34500,50.16187961,-5.178703281,7,7.6,8.2
3207,174500,34500,50.16226174,-5.164722882,7.3,7.8,8.3
3208,175500,34500,50.16264219,-5.150742184,7.1,7.7,8.2
3209,176500,34500,50.16302096,-5.136761186,6.2,6.9,7.5
3210,177500,34500,50.16339805,-5.122779891,5.2,6,6.7
3211,178500,34500,50.16377346,-5.1087983,4.5,5.5,6.2
3212,179500,34500,50.16414719,-5.094816414,4.8,5.6,6.4
3213,180500,34500,50.16451923,-5.080834234,5.6,6.2,6.8
3214,181500,34500,50.1648896,-5.066851762,5.9,6.5,7.1
3215,182500,34500,50.16525828,-5.052869,5.5,6.1,6.8
3216,184500,34500,50.16599061,-5.024902608,6.2,6.7,7.3
3217,185500,34500,50.16635425,-5.010918981,6.1,6.8,7.4
3218,186500,34500,50.16671621,-4.996935068,6,6.7,7.3
3219,187500,34500,50.16707648,-4.982950871,5.8,6.5,7.1
3220,136500,33500,50.13758423,-5.695062649,6.4,7.1,7.8
3221,137500,33500,50.13802834,-5.681096877,7.5,8.1,8.6
3222,138500,33500,50.13847078,-5.667130756,8,8.6,9
3223,139500,33500,50.13891153,-5.653164289,8.1,8.7,9
3224,140500,33500,50.13935061,-5.639197475,7.8,8.3,8.8
3225,141500,33500,50.13978801,-5.625230317,6.7,7.5,8.2
3226,142500,33500,50.14022374,-5.611262817,6.9,7.6,8.2
3227,143500,33500,50.14065778,-5.597294974,7.1,7.7,8.3
3228,144500,33500,50.14109015,-5.583326791,6.5,7.2,7.8
3229,145500,33500,50.14152085,-5.569358269,6.1,6.8,7.5
3230,146500,33500,50.14194986,-5.555389409,5.9,6.6,7.3
3231,147500,33500,50.1423772,-5.541420212,5.9,6.6,7.3
3232,148500,33500,50.14280286,-5.52745068,6.5,7.2,7.8
3233,149500,33500,50.14322685,-5.513480814,6.6,7.2,7.7
3234,150500,33500,50.14364915,-5.499510616,5.7,6.4,7.1
3235,151500,33500,50.14406978,-5.485540086,5,5.9,6.6
3236,152500,33500,50.14448873,-5.471569226,5.3,6,6.8
3237,153500,33500,50.144906,-5.457598038,5.6,6.3,6.9
3238,154500,33500,50.14532159,-5.443626522,5.6,6.2,6.8
3239,155500,33500,50.14573551,-5.42965468,5.3,6,6.7
3240,156500,33500,50.14614774,-5.415682514,5.4,6.1,6.8
3241,157500,33500,50.1465583,-5.401710024,5.7,6.4,7
3242,158500,33500,50.14696718,-5.387737211,5.7,6.4,7.1
3243,159500,33500,50.14737438,-5.373764078,5.7,6.3,7
3244,160500,33500,50.1477799,-5.359790626,5.4,6.1,6.8
3245,161500,33500,50.14818375,-5.345816855,5.2,5.9,6.6
3246,162500,33500,50.14858591,-5.331842767,5.4,6.1,6.8
3247,163500,33500,50.1489864,-5.317868364,5.8,6.5,7.2
3248,164500,33500,50.1493852,-5.303893646,6.5,7.1,7.7
3249,165500,33500,50.14978233,-5.289918616,6.6,7.2,7.9
3250,166500,33500,50.15017778,-5.275943273,6.6,7.2,7.9
3251,167500,33500,50.15057154,-5.261967621,6.7,7.3,7.9
3252,168500,33500,50.15096363,-5.247991659,6,6.7,7.4
3253,169500,33500,50.15135404,-5.23401539,5.7,6.5,7.2
3254,170500,33500,50.15174277,-5.220038814,6,6.8,7.5
3255,171500,33500,50.15212982,-5.206061933,6.6,7.3,7.9
3256,172500,33500,50.15251519,-5.192084749,7.3,7.8,8.3
3257,173500,33500,50.15289888,-5.178107262,7.1,7.7,8.2
3258,174500,33500,50.15328089,-5.164129474,7.1,7.6,8.2
3259,175500,33500,50.15366122,-5.150151386,6.7,7.3,7.9
3260,176500,33500,50.15403987,-5.136172999,5.8,6.5,7.2
3261,177500,33500,50.15441684,-5.122194315,5.8,6.4,7.1
3262,178500,33500,50.15479213,-5.108215335,5.7,6.3,7
3263,179500,33500,50.15516574,-5.094236061,5.4,6,6.7
3264,180500,33500,50.15553767,-5.080256493,5.4,6,6.7
3265,181500,33500,50.15590792,-5.066276634,5.3,6,6.7
3266,182500,33500,50.15627649,-5.052296484,5.7,6,6.6
3267,183500,33500,50.15664337,-5.038316044,5.6,6.2,6.8
3268,184500,33500,50.15700858,-5.024335317,6.1,6.7,7.3
3269,185500,33500,50.1573721,-5.010354302,6,6.7,7.3
3270,186500,33500,50.15773395,-4.996373003,6.1,6.7,7.3
3271,187500,33500,50.15809411,-4.982391419,5.9,6.5,7.2
3272,135500,32500,50.12816269,-5.708333352,6.2,6.9,7.5
3273,136500,32500,50.12860833,-5.69437053,6.7,7.4,8.1
3274,137500,32500,50.1290523,-5.68040736,7.4,8,8.5
3275,138500,32500,50.12949459,-5.666443841,7.6,8.2,8.8
3276,139500,32500,50.12993521,-5.652479975,7.7,8.4,8.9
3277,140500,32500,50.13037415,-5.638515764,8.1,8.6,9
3278,141500,32500,50.13081141,-5.624551208,7.1,7.7,8.3
3279,142500,32500,50.131247,-5.61058631,6.2,6.9,7.7
3280,143500,32500,50.13168091,-5.59662107,6.2,6.9,7.6
3281,144500,32500,50.13211314,-5.58265549,6.4,7,7.7
3282,145500,32500,50.1325437,-5.568689571,5.9,6.6,7.2
3283,146500,32500,50.13297258,-5.554723315,5.5,6.2,6.9
3284,147500,32500,50.13339978,-5.540756722,5.2,5.9,6.7
3285,148500,32500,50.13382531,-5.526789794,5.4,6.1,6.8
3286,149500,32500,50.13424916,-5.512822532,5.6,6.3,7
3287,150500,32500,50.13467133,-5.498854938,5.4,6.1,6.7
3288,151500,32500,50.13509182,-5.484887013,5.2,5.9,6.6
3289,152500,32500,50.13551064,-5.470918758,5.3,6,6.7
3290,153500,32500,50.13592778,-5.456950175,5.5,6.2,6.9
3291,154500,32500,50.13634324,-5.442981264,5.7,6.4,7
3292,155500,32500,50.13675702,-5.429012028,5.5,6.2,6.9
3293,156500,32500,50.13716913,-5.415042467,5.2,5.9,6.6
3294,157500,32500,50.13757956,-5.401072583,5.5,6.2,6.9
3295,158500,32500,50.13798831,-5.387102377,5.7,6.4,7.1
3296,159500,32500,50.13839538,-5.37313185,5.2,6,6.7
3297,160500,32500,50.13880077,-5.359161004,4.8,5.7,6.5
3298,161500,32500,50.13920449,-5.34518984,5.3,6,6.7
3299,162500,32500,50.13960653,-5.331218359,5.7,6.3,7
3300,163500,32500,50.14000689,-5.317246563,6,6.6,7.3
3301,164500,32500,50.14040557,-5.303274452,6.5,7.1,7.7
3302,165500,32500,50.14080257,-5.289302029,6.7,7.3,7.9
3303,166500,32500,50.14119789,-5.275329295,6.5,7.2,7.8
3304,167500,32500,50.14159153,-5.26135625,6.4,7,7.6
3305,168500,32500,50.1419835,-5.247382897,5.9,6.6,7.3
3306,169500,32500,50.14237378,-5.233409236,5.8,6.5,7.3
3307,170500,32500,50.14276239,-5.219435269,6.3,7,7.6
3308,171500,32500,50.14314932,-5.205460997,6.9,7.5,8.1
3309,172500,32500,50.14353457,-5.191486421,7.2,7.7,8.3
3310,173500,32500,50.14391814,-5.177511543,6.9,7.5,8.1
3311,174500,32500,50.14430002,-5.163536365,6.6,7.2,7.8
3312,175500,32500,50.14468023,-5.149560886,6,6.7,7.4
3313,176500,32500,50.14505876,-5.135585109,5.9,6.6,7.3
3314,177500,32500,50.14543562,-5.121609035,6.3,6.8,7.4
3315,178500,32500,50.14581079,-5.107632666,6.1,6.7,7.3
3316,179500,32500,50.14618428,-5.093656002,5.5,6.2,6.8
3317,180500,32500,50.14655609,-5.079679045,5.5,6.1,6.8
3318,181500,32500,50.14692622,-5.065701796,5.1,5.8,6.6
3319,182500,32500,50.14729467,-5.051724257,5.3,6,6.7
3320,184500,32500,50.14802653,-5.023768312,5.7,6.4,7.1
3321,185500,32500,50.14838994,-5.009789909,6.2,6.9,7.5
3322,186500,32500,50.14875167,-4.995811221,6.3,6.9,7.4
3323,187500,32500,50.14911172,-4.981832249,6.2,6.5,7.1
3324,135500,31500,50.11918691,-5.707638982,6.5,7.2,7.8
3325,136500,31500,50.11963241,-5.693678761,6.9,7.6,8.2
3326,137500,31500,50.12007624,-5.67971819,6.9,7.6,8.2
3327,138500,31500,50.12051839,-5.665757272,7.2,7.9,8.5
3328,139500,31500,50.12095887,-5.651796007,7.5,8.2,8.7
3329,140500,31500,50.12139767,-5.637834396,7.8,8.3,8.8
3330,141500,31500,50.12183479,-5.623872442,7,7.7,8.2
3331,142500,31500,50.12227024,-5.609910145,5.8,6.6,7.4
3332,143500,31500,50.12270401,-5.595947507,5.8,6.5,7.3
3333,144500,31500,50.12313611,-5.581984528,6,6.6,7.3
3334,145500,31500,50.12356653,-5.568021211,5.4,6.2,6.8
3335,146500,31500,50.12399528,-5.554057557,5.1,5.8,6.5
3336,147500,31500,50.12442234,-5.540093567,4.7,5.5,6.2
3337,148500,31500,50.12484774,-5.526129241,4.4,5.4,6
3338,149500,31500,50.12527145,-5.512164583,4.5,5.4,6.1
3339,150500,31500,50.12569349,-5.498199592,5,5.7,6.4
3340,151500,31500,50.12611385,-5.48423427,5.5,6.2,6.8
3341,152500,31500,50.12653253,-5.470268618,5.8,6.5,7.1
3342,153500,31500,50.12694954,-5.456302639,6,6.6,7.3
3343,154500,31500,50.12736487,-5.442336332,6.1,6.8,7.4
3344,155500,31500,50.12777852,-5.4283697,6,6.6,7.3
3345,156500,31500,50.1281905,-5.414402743,5.2,6,6.7
3346,157500,31500,50.1286008,-5.400435464,5.3,6.1,6.8
3347,158500,31500,50.12900942,-5.386467862,6.5,7.1,7.6
3348,159500,31500,50.12941636,-5.372499941,6.3,6.9,7.5
3349,160500,31500,50.12982163,-5.3585317,5.1,5.9,6.7
3350,161500,31500,50.13022521,-5.344563141,5.4,6.1,6.8
3351,162500,31500,50.13062712,-5.330594266,6.2,6.8,7.4
3352,163500,31500,50.13102736,-5.316625076,6.1,6.7,7.4
3353,164500,31500,50.13142591,-5.302655571,6.1,6.8,7.5
3354,165500,31500,50.13182279,-5.288685755,6.9,7.4,7.9
3355,166500,31500,50.13221798,-5.274715627,6.8,7.4,7.9
3356,167500,31500,50.1326115,-5.260745189,5.9,6.7,7.4
3357,168500,31500,50.13300334,-5.246774442,6.2,6.8,7.5
3358,169500,31500,50.13339351,-5.232803388,6.6,7.1,7.7
3359,170500,31500,50.13378199,-5.218832029,6.7,7.3,7.9
3360,171500,31500,50.13416879,-5.204860364,7,7.5,8.1
3361,172500,31500,50.13455392,-5.190888396,6.8,7.4,8
3362,173500,31500,50.13493737,-5.176916126,6.7,7.3,7.9
3363,174500,31500,50.13531914,-5.162943555,6,6.7,7.4
